id,order,appid,game,character,protagonist_name,protagonist_role,protagonist_type,source_type,source_url,source_note,validation_status,known_status,internal_suggested_primary_archetype,internal_suggested_secondary_archetype,internal_suggested_archetype_confidence_0_1,internal_archetype_rationale,internal_archetype_source_url,total_ratings_pos_neg,bucket,batch,prompt
steam_489940_multiplayer-wwii-shooter-combatant,202,489940.0,BATTALION: Legacy,multiplayer WWII shooter combatant,,multiplayer WWII shooter combatant,implicit multiplayer combat role,Steam store description,https://store.steampowered.com/app/489940/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer shooter; no single protagonist.,https://store.steampowered.com/app/489940/,16322.0,action/adventure protagonist,06_top250_completion,BATTALION: Legacy — multiplayer WWII shooter combatant
steam_451340_gold-miner,203,451340.0,Gold Mining Simulator,gold miner,,gold miner,simulation/systemic role,Steam store description,https://store.steampowered.com/app/451340/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Explorer,0.4,The description explicitly says become a gold miner; archetype is a low-confidence economic/exploration role.,https://store.steampowered.com/app/451340/,16191.0,systemic/player-role,06_top250_completion,Gold Mining Simulator — gold miner
steam_374280_mercenary-operator,204,374280.0,Hired Ops,mercenary operator,,mercenary operator,multiplayer shooter role,Steam store description,https://store.steampowered.com/app/374280/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Session-based online shooter with custom characters; no stable protagonist.,https://store.steampowered.com/app/374280/,16090.0,action/adventure protagonist,06_top250_completion,Hired Ops — mercenary operator
steam_361280_oil-entrepreneur,205,361280.0,Turmoil,oil entrepreneur,,oil entrepreneur,systemic business role,Steam store description,https://store.steampowered.com/app/361280/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Ruler,Creator,0.45,The description frames the player as drilling for oil and competing economically; systemic role rather than character.,https://store.steampowered.com/app/361280/,15934.0,systemic/player-role,06_top250_completion,Turmoil — oil entrepreneur
steam_428690_aspiring-youtuber,206,428690.0,Youtubers Life,aspiring YouTuber,,aspiring YouTuber,systemic life-sim role,Steam store description,https://store.steampowered.com/app/428690/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.45,"The description explicitly frames the player as becoming a successful YouTuber through creation, growth and social management.",https://store.steampowered.com/app/428690/,15403.0,systemic/player-role,06_top250_completion,Youtubers Life — aspiring YouTuber
steam_469600_tower-defense-commander,207,469600.0,Legion TD 2 - Multiplayer Tower Defense,tower-defense commander,,tower-defense commander,systemic competitive commander role,Steam store description,https://store.steampowered.com/app/469600/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Ruler,Sage,0.35,Strategy/tower-defense role; low-confidence systemic suggestion.,https://store.steampowered.com/app/469600/,15068.0,systemic/player-role,06_top250_completion,Legion TD 2 - Multiplayer Tower Defense — tower-defense commander
steam_371970_custom-dungeon-adventurer,208,371970.0,Barony,custom dungeon adventurer,,custom dungeon adventurer,custom roguelike/RPG avatar,Steam store description,https://store.steampowered.com/app/371970/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.35,Roguelike dungeon adventure with custom party/character possibilities; no fixed protagonist.,https://store.steampowered.com/app/371970/,15048.0,RPG/character progression,06_top250_completion,Barony — custom dungeon adventurer
steam_453480_card-duelist-class-leader,209,453480.0,Shadowverse CCG,card duelist / class leader,,card duelist / class leader,competitive card-game role,Steam store description,https://store.steampowered.com/app/453480/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Competitive CCG with leaders/classes but no single protagonist in this corpus sense.,https://store.steampowered.com/app/453480/,14969.0,systemic/player-role,06_top250_completion,Shadowverse CCG — card duelist / class leader
steam_424030_multiplayer-player-avatar-role,210,424030.0,War of Rights,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/424030/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/424030/,14712.0,systemic/player-role,06_top250_completion,War of Rights — multiplayer/player avatar role
steam_386070_implicit-system-manager-commander,211,386070.0,Planetary Annihilation: TITANS,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/386070/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Ruler,Sage,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/386070/,14534.0,systemic/player-role,06_top250_completion,Planetary Annihilation: TITANS — implicit system manager / commander
steam_445220_implicit-system-manager-commander,212,445220.0,Avorion,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/445220/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/445220/,14422.0,systemic/player-role,06_top250_completion,Avorion — implicit system manager / commander
steam_415200_implicit-system-manager-commander,213,415200.0,Motorsport Manager,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/415200/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/415200/,14089.0,systemic/player-role,06_top250_completion,Motorsport Manager — implicit system manager / commander
steam_382310_implicit-system-manager-commander,214,382310.0,Eco,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/382310/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/382310/,13936.0,systemic/player-role,06_top250_completion,Eco — implicit system manager / commander
steam_418030_implicit-system-manager-commander,215,418030.0,Subsistence,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/418030/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/418030/,13700.0,action/adventure protagonist,06_top250_completion,Subsistence — implicit system manager / commander
steam_362490_adventurer-explorer-role,216,362490.0,Exanima,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/362490/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/362490/,13630.0,RPG/character progression,06_top250_completion,Exanima — adventurer / explorer role
